,product_url,name_product,rating_product,rating_count_product,quantity_5_star,quantity_4_star,quantity_3_star,quantity_2_star,quantity_1_star,count_cmt,images_video,sold_out,low_price,hight_price,price,inventory,return_7_days,authentic,freeship,shopee_guaranteed,company,shop_name,shopee_mall,shop_total_review,total_products,response_rate,time_response,years_ex,follower
0,https://shopee.vn/Camera-tr%C6%B0%E1%BB%9Bc-Iphone-6S-Plus-i.26132185.4271516095?position=1723,"Yêu Thích
Camera trước Iphone 6S Plus",5.00,1,,,,,,,,7,,,109000.00,48,,,,3 Ngày Trả Hàng / Hoàn Tiền,Phụ Kiện Linh Tâm,shop.uy.tin,False,"4,4k","1,6k",86%,trong vài giờ,4 năm trước,"3,1k"
1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-SONY-Xperia-XZ3-b%E1%BA%A3n-Qu%E1%BB%91c-t%E1%BA%BF-2-sim-i.69979363.1860009383?position=1724,Điện thoại SONY Xperia XZ3 bản Quốc tế 2 sim,5.00,1,1,0,,,,1,1,5,,,11300000.00,5,,,,3 Ngày Trả Hàng / Hoàn Tiền,sp.groceries,sp.groceries,False,101,11,7%,trong vài phút,3 năm trước,15
2,https://shopee.vn/NGUY%C3%8AN-ZIN-ch%C3%ADnh-h%C3%A3ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-c%E1%BB%95-Nokia-N92-i.101617865.4057352147?position=1725,"NGUYÊN ZIN, chính hãng, điện thoại cổ Nokia N92",5.00,1,,,,,,,,2,,,1500000.00,48,,,,3 Ngày Trả Hàng / Hoàn Tiền,115haonam,115haonam,False,93,159,80%,trong vài giờ,35 tháng trước,242
3,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-K%C3%ADch-Sim-2-Sim-2-S%C3%B3ng-Nhanh-G%E1%BB%8Dn-Ti%E1%BB%87n-L%E1%BB%A3i-i.205805670.4742722192?position=1727,Điện Thoại Kích Sim 2 Sim 2 Sóng Nhanh Gọn Tiện Lợi,5.00,1,1,0,,,,0,0,6,,,250000.00,106950,,,,3 Ngày Trả Hàng / Hoàn Tiền,simmaymangiare8888,simmaymangiare8888,False,349,317,68%,trong vài giờ,22 tháng trước,"8,3k"
4,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-nghe-g%E1%BB%8Di-(c%C5%A9)-s%C3%B3ng-kh%E1%BB%8Fe-i.462687508.11535249633?position=1728,Điện thoại nghe gọi (cũ) sóng khỏe,5.00,2,,,,,,,,2,,,79495.00,1,,,,3 Ngày Trả Hàng / Hoàn Tiền,NguyenSangTN202,nguyensang202vntn,False,48,46,87%,trong vài giờ,4 tháng trước,86
5,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-Nokia-1280-k%C3%A8m-pin-s%E1%BA%A1c-b%E1%BA%A3o-h%C3%A0nh-6-TH%C3%81NG-i.117757337.11509475429?position=1729,"Yêu Thích+
ĐIỆN THOẠI Nokia 1280 kèm pin + sạc bảo hành 6 THÁNG",5.00,2,,,,,,,,2,,,179000.00,97,,,,3 Ngày Trả Hàng / Hoàn Tiền,Phụ Kiện Quang Hanh,quanghanh2711,False,"3,1k",103,99%,trong vài phút,33 tháng trước,"5,6k"
6,https://shopee.vn/Qu%E1%BA%A1t-t%E1%BA%A3n-nhi%E1%BB%87t-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-mini-FL01-Led-RGB-i.145181001.10519007974?position=1731,"Yêu Thích+
Quạt tản nhiệt điện thoại mini FL01 Led RGB",5.00,2,2,0,,,,1,0,5,,,145000.00,992,,,,3 Ngày Trả Hàng / Hoàn Tiền,Hà Nội Tech 361,hanoitech361,False,"13,8k",132,99%,trong vài giờ,29 tháng trước,"8,9k"
7,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-oppo-f3-lite-ram-3-b%E1%BB%99-nh%E1%BB%9B-32gb-i.133335212.9689820920?position=1734,điện thoại oppo f3 lite ram 3 bộ nhớ 32gb,5.00,2,,,,,,,,2,,,970000.00,1,,,,3 Ngày Trả Hàng / Hoàn Tiền,phuccon541,phuccon541,False,12,32,75%,trong vài giờ,31 tháng trước,26
8,https://shopee.vn/x%C6%B0%C6%A1ng-loa-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-blackberry-q10-i.58385270.9641843380?position=1735,xương loa điện thoại blackberry q10,5.00,2,2,0,,,,1,1,2,,,50000.00,8,,,,3 Ngày Trả Hàng / Hoàn Tiền,annhien123shop,annhien123shop,False,208,93,51%,trong vài giờ,4 năm trước,110
9,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OPPO-A33-A33m-ram-2G-16G-Snap-410-M%C3%A0n-5.0-IPS-i.49282974.9384456482?position=1736,"Yêu Thích
Điện thoại OPPO A33 A33m ram 2G 16G - Snap 410 Màn 5.0 IPS",5.00,2,2,0,,,,1,1,7,,,618000.00,67,,,,3 Ngày Trả Hàng / Hoàn Tiền,Thế Linh Store,thelinhstore,False,22k,499,93%,trong vài giờ,4 năm trước,"60,1k"
10,https://shopee.vn/Bo-m%E1%BA%A1ch-Nokia-E71-c%C3%B4ng-ty-i.129649666.8489271965?position=1737,Bo mạch Nokia E71 công ty,5.00,2,,,,,,,,2,,,85000.00,198,,,,3 Ngày Trả Hàng / Hoàn Tiền,haidangmobile8686,dienthoai_nokia18,False,158,37,90%,trong vài giờ,32 tháng trước,112
11,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-nokia-1202-ch%C3%ADnh-h%C3%A3ng-t%E1%BA%B7ng-k%C3%A8m-sim-3g-B%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.131595456.8466146752?position=1738,Điện thoại nokia 1202 chính hãng tặng kèm sim 3g-Bảo hành 12 tháng,5.00,2,2,0,,,,2,2,11,,,170100.00,11,,,,3 Ngày Trả Hàng / Hoàn Tiền,dien.tu.2tek.7.k,shopcongnghe7,False,175,85,71%,trong vài giờ,31 tháng trước,70
12,https://shopee.vn/Xiaomi-redmi-K20-pro-ram-6G-8G-b%E1%BB%99-nh%E1%BB%9B-64G-128G-i.228149948.8233678355?position=1739,Xiaomi redmi K20 pro ram 6G 8G bộ nhớ 64G 128G,5.00,3,,,,,,,,3,5790000.00,4990000.00,,13,,,,3 Ngày Trả Hàng / Hoàn Tiền,A.Q_Mobile,a.q_mobile,False,47,11,67%,trong vài giờ,20 tháng trước,533
13,https://shopee.vn/Xiaomi-redmi-K20-pro-ram-6G-8G-b%E1%BB%99-nh%E1%BB%9B-64G-128G-i.228149948.8233678355?position=1740,Xiaomi redmi K20 pro ram 6G 8G bộ nhớ 64G 128G,5.00,3,3,0,,,,2,0,3,5790000.00,4990000.00,,13,,,,3 Ngày Trả Hàng / Hoàn Tiền,A.Q_Mobile,a.q_mobile,False,47,11,67%,trong vài giờ,20 tháng trước,533
14,https://shopee.vn/X%E1%BA%A3-l%E1%BB%97-iring-si%C3%AAu-xinh-gi%C3%A1-r%E1%BA%BB-i.105419124.8177201749?position=1741,Xả lỗ iring siêu xinh giá rẻ,5.00,2,,,,,,,,6,,,3000.00,93,,,,3 Ngày Trả Hàng / Hoàn Tiền,TỔNG KHO PHỤ KIỆN HOÀNG DƯƠNG,giang_96.huong,False,81,66,50%,trong vài giờ,35 tháng trước,94
15,https://shopee.vn/Khay-sim-Nokia-6.1-Plus-Nokia-X6-(2018)-khay-hybrid-k%C3%A8m-ng%C4%83n-%C4%91%E1%BB%B1ng-th%E1%BA%BB-nh%E1%BB%9B-i.226728772.7717320494?position=1742,"Yêu Thích
Khay sim Nokia 6.1 Plus/ Nokia X6 (2018), khay hybrid, kèm ngăn đựng thẻ nhớ",5.00,3,,,,,,,,8,,,80000.00,7,,,,3 Ngày Trả Hàng / Hoàn Tiền,Thương Gia Đỗ_Hà Nội,thuonggiado.com.vn,False,997,"1,3k",81%,trong vài giờ,20 tháng trước,325
16,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-di-%C4%91%E1%BB%99ng-NOKIA-105-2-SIM-(2019)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.35449507.7639819830?position=1743,Điện thoại di động NOKIA 105 2 SIM (2019) - Hàng Chính Hãng,5.00,2,,,,,,,,2,,,365000.00,98,,,,3 Ngày Trả Hàng / Hoàn Tiền,Shop_simsale2,shopsimsale2,False,64,32,96%,trong vài phút,4 năm trước,207
17,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-ch%C3%ADnh-h%C3%A3ng-Panasonic-KX-TSC11-i.64356112.7569737142?position=1744,Điện thoại chính hãng Panasonic KX-TSC11,5.00,2,,,,,,,,4,,,490000.00,1,,,,3 Ngày Trả Hàng / Hoàn Tiền,VẠN NIÊN SHOP,mrken153,False,103,74,73%,trong vài phút,4 năm trước,16
18,https://shopee.vn/-Gi%E1%BA%A3m-gi%C3%A1-X%C3%A1c-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-gi%C3%A1-r%E1%BA%BB-Samsung-J700-J400-i.338237533.7263464949?position=1745,[Giảm giá] Xác điện thoại giá rẻ Samsung J700 J400,5.00,2,,,,,,,,3,,,230000.00,14,,,,3 Ngày Trả Hàng / Hoàn Tiền,Phụ kiện Phi Long,nguyenphilong9x,False,42,45,57%,trong vài giờ,11 tháng trước,90
19,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OPPO-Reno-2-reno-10x-zoom-(8-256Gb)-i.9389628.6292343095?position=1746,Điện thoại OPPO Reno 2/reno 10x zoom (8/256Gb),5.00,2,2,0,,,,0,0,4,5690000.00,5290000.00,,2,,,,3 Ngày Trả Hàng / Hoàn Tiền,Amazing Media,ha_vitaminb,False,195,73,57%,trong vài giờ,5 năm trước,183
20,https://shopee.vn/Khay-k%C3%ADch-ho%E1%BA%A1t-sim-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-i.35393307.6011334362?position=1747,"Yêu Thích
Khay kích hoạt sim điện thoại",5.00,2,,,,,,,,7,,,30000.00,128,,,,3 Ngày Trả Hàng / Hoàn Tiền,ductuy PHUKIENDIENTHOAI,ductuy,False,973,"1,9k",75%,trong vài giờ,4 năm trước,174
21,https://shopee.vn/N%E1%BA%AFp-l%C6%B0ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-blackberry-keyone-key1-k1-new-zin-i.23690720.5931731400?position=1748,Nắp lưng điện thoại blackberry keyone key1 k1 new zin,5.00,2,,,,,,,,4,380000.00,350000.00,,4,,,,3 Ngày Trả Hàng / Hoàn Tiền,4G_Mobile,4g_mobile,False,360,183,85%,trong vài phút,4 năm trước,227
22,https://shopee.vn/khay-sim-%C4%91i%E1%BB%87n-thoai-oppo-a83-i.203519908.5858009043?position=1749,khay sim điện thoai oppo a83,5.00,3,,,,,,,,4,,,35000.00,124,,,,3 Ngày Trả Hàng / Hoàn Tiền,vandumobile,vandumobile,False,314,298,88%,trong vài giờ,23 tháng trước,158
23,https://shopee.vn/n%E1%BA%AFp-l%C6%B0ng-Nokia-x5-i.240823314.5778722439?position=1750,nắp lưng Nokia x5,5.00,2,,,,,,,,3,,,50000.00,96,,,,3 Ngày Trả Hàng / Hoàn Tiền,hoang tam_phukiendienthoai,hoang_tam_phukiendienthoai,False,324,216,83%,trong vài giờ,18 tháng trước,69
24,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sam-sung-J7-pro-(-j730-)-Ram-3-32GB-zin-m%E1%BB%9Bi-(-t%E1%BA%B7ng-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-v%C3%A0-c%C3%A1p-s%E1%BA%A1c-)-Camera-n%C3%A9t-pin-kh%E1%BB%8Fe-i.448296087.5492951953?position=1751,"Điện thoại Sam sung J7 pro ( j730 ) Ram 3/32GB zin mới ( tặng cường lực và cáp sạc ), Camera nét, pin khỏe",5.00,2,2,0,,,,1,0,2,1648000.00,1535000.00,,10,,,,3 Ngày Trả Hàng / Hoàn Tiền,DIENTHOAI_KIENSTORE,dienthoai_kienstore,False,171,12,99%,trong vài phút,5 tháng trước,89
25,https://shopee.vn/-R%E1%BA%BA-NH%E1%BA%A4T-M%C3%81Y-POS-C%E1%BA%A6M-TAY-SUNMI-V1S-T%E1%BA%B7ng-10-Cu%E1%BB%99n-Gi%E1%BA%A5y-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-CH-Play-T%E1%BA%A3i-App-Grab-Now-Beamin-KiotViet...-i.57626384.5001959677?position=1753,[ RẺ NHẤT ] MÁY POS CẦM TAY SUNMI V1S - Tặng 10 Cuộn Giấy- Bản Quốc Tế CH Play Tải App Grab- Now- Beamin- KiotViet...,5.00,2,2,0,,,,1,1,18,,,3690000.00,99992,,,,3 Ngày Trả Hàng / Hoàn Tiền,ALOPOS - MÁY TÍNH TIỀN,alopos,False,"1,1k",143,70%,trong vài giờ,4 năm trước,762
26,https://shopee.vn/-nokia-105-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-gi%C3%A1-r%E1%BA%BB-nokia-105-h%C3%A0ng-c%C3%B4ng-ty-m%E1%BB%9Bi-BH-1-th%C3%A1ng-k%C3%A8m-pin-s%E1%BA%A1c-i.134758432.4919378816?position=1754,"[nokia 105] điện thoại giá rẻ nokia 105, hàng công ty mới, BH 1 tháng kèm pin sạc",5.00,2,2,0,,,,2,2,17,151200.00,89100.00,,193,,,,3 Ngày Trả Hàng / Hoàn Tiền,Điện thoại balushop26,balushop26,False,31,24,42%,trong vài giờ,31 tháng trước,"1,5k"
27,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-nokia-1280-k%C3%A8m-pin-s%E1%BA%A1c-(m%C3%A1y-c%C5%A9-thay-v%E1%BB%8F-m%E1%BB%9Bi)-i.255883179.4693964718?position=1755,Điện thoại nokia 1280 kèm pin + sạc (máy cũ thay vỏ mới),5.00,2,2,0,,,,1,1,5,,,129000.00,194,,,,3 Ngày Trả Hàng / Hoàn Tiền,N.Hương Mobile,khobuongiare23,False,10,16,68%,trong vài giờ,17 tháng trước,52
28,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Oppo-Neo5-A31-2sim-Ram-1G-8G-Chi%E1%BA%BFn-TikTok-FB-Zalo-ngon..-i.208445880.4547823496?position=1756,"Yêu Thích
Điện Thoại Oppo Neo5 A31 2sim Ram 1G/8G Chiến TikTok FB Zalo ngon..",5.00,2,2,0,,,,2,1,8,549500.00,495000.00,,152,,,,3 Ngày Trả Hàng / Hoàn Tiền,Phone Mai,phonelala2019,False,777,144,62%,trong vài giờ,22 tháng trước,1k
29,https://shopee.vn/v%E1%BB%8F-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-oppo-a3s-v%E1%BB%8F-x%C6%B0%C6%A1ng-i.203519908.4210727510?position=1757,vỏ điện thoại oppo a3s vỏ + xương,5.00,2,2,0,,,,0,0,10,,,148000.00,1226,,,,3 Ngày Trả Hàng / Hoàn Tiền,vandumobile,vandumobile,False,314,298,88%,trong vài giờ,23 tháng trước,158
30,https://shopee.vn/-M%C3%A3-SKAMCLU9-gi%E1%BA%A3m-10-%C4%91%C6%A1n-100K-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-6300-4G-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.40757878.4063469747?position=1758,"Yêu Thích+
[Mã SKAMCLU9 giảm 10% đơn 100K] Điện thoại Nokia 6300 4G - Hàng chính hãng",5.00,2,2,0,,,,0,0,6,,,1109000.00,54,,,,3 Ngày Trả Hàng / Hoàn Tiền,Long Hưng Mobile,longhung_mobilestore,False,"10,1k",1k,100%,trong vài giờ,4 năm trước,"22,2k"
31,https://shopee.vn/%E2%9C%85-Ch%C3%ADnh-H%C3%A3ng-%E2%9C%85-C%E1%BA%B7p-Camera-Tr%C6%B0%E1%BB%9Bc-Sau-Oppo-Realme-2-Pro-Ch%C3%ADnh-H%C3%A3ng-Gi%C3%A1-R%E1%BA%BB-i.161550338.4042221814?position=1759,"Yêu Thích
✅ Chính Hãng ✅ Cặp Camera Trước Sau Oppo Realme 2 Pro Chính Hãng Giá Rẻ",5.00,2,2,0,,,,0,0,9,319000.00,169000.00,,387,,,,3 Ngày Trả Hàng / Hoàn Tiền,Yuki Mobile,yukimobile,False,"2,9k","1,8k",83%,trong vài giờ,27 tháng trước,"11,2k"
32,https://shopee.vn/X%E1%BA%A3-Kho-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-K8-sang-tr%E1%BB%8Dng-R%E1%BA%BB-V%C3%B4-%C4%90%E1%BB%8Bch-i.116456903.3687581115?position=1760,Xả Kho Điện thoại K8 sang trọng-Rẻ Vô Địch,5.00,2,2,0,,,,0,0,2,,,490000.00,9,,,,3 Ngày Trả Hàng / Hoàn Tiền,vertucaocap.com,vertucaocap,False,43,29,22%,trong vài giờ,34 tháng trước,"3,3k"
33,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-4-sim-m%E1%BB%9Bi-nh%E1%BA%A5t-2020-MaxFone-V12-gi%C3%A1-r%E1%BA%BB-i.240476593.3337163415?position=1761,Điện thoại 4 sim mới nhất 2020 MaxFone V12 giá rẻ,5.00,2,2,0,,,,0,0,9,,,399000.00,0,,,,3 Ngày Trả Hàng / Hoàn Tiền,dien.thoai.2tek.4.h,dienthoaidoc4,False,239,213,34%,trong vài giờ,18 tháng trước,"3,2k"
34,https://shopee.vn/NGUY%C3%8AN-ZIN-ch%C3%ADnh-h%C3%A3ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-c%E1%BB%95-nokia-3410-(ib-cho%CC%A3n-ma%CC%80u)-i.101617865.3130253920?position=1762,"NGUYÊN ZIN, chính hãng, điện thoại cổ nokia 3410 (ib chọn màu)",5.00,2,2,0,,,,1,1,2,,,600000.00,47,,,,3 Ngày Trả Hàng / Hoàn Tiền,115haonam,115haonam,False,93,159,80%,trong vài giờ,35 tháng trước,242
35,https://shopee.vn/V%E1%BB%8F-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-huawei-nova-2i-v%E1%BB%8F-x%C6%B0%C6%A1ng-i.141143016.3107969146?position=1763,Vỏ điện thoại huawei nova 2i vỏ + xương,5.00,2,2,0,,,,1,1,10,,,278000.00,187,,,,3 Ngày Trả Hàng / Hoàn Tiền,Trần Anh Mobile,luongtho1990,False,938,636,11%,trong vài giờ,30 tháng trước,6k
36,https://shopee.vn/K%C3%ADnh-l%C6%B0ng-nokia-6.1-plus-thay-n%E1%BA%AFp-l%C6%B0ng-nokia-x6-2018-l%E1%BA%A5y-ngay-i.196075511.2953209259?position=1764,"Yêu Thích+
Kính lưng nokia 6.1 plus, thay nắp lưng nokia x6 2018 lấy ngay",5.00,2,,,,,,,,4,,,80000.00,3,,,,3 Ngày Trả Hàng / Hoàn Tiền,Sieuthizin,edd19933,False,534,642,92%,trong vài giờ,23 tháng trước,89
37,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-di-%C4%91%E1%BB%99ng-si%C3%AAu-b%E1%BB%81n-Cat-B35-2-SIM-x%C3%A1ch-tay-ch%C3%A2u-%C3%82u.-i.13172794.2084733390?position=1765,"Điện thoại di động siêu bền Cat B35, 2 SIM, xách tay châu Âu.",5.00,3,3,0,,,,0,0,4,,,3890000.00,3,,,,3 Ngày Trả Hàng / Hoàn Tiền,Nutrihn,nutrihn,False,114,21,28%,trong vài giờ,5 năm trước,74
38,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-GOGLE-PIXEl-4XL-64G-si%C3%AAu-camera-b%E1%BA%A3n-qu%E1%BB%91c-t%E1%BA%BF-2-sim-si%C3%AAu-m%C6%B0%E1%BB%A3t-i.71474818.8257794785?position=1766,"Yêu Thích+
Điện thoại GOGLE PIXEl 4XL 64G siêu camera bản quốc tế 2 sim ,siêu mượt",4.00,4,3,1,,,,4,2,7,5999000.00,5499000.00,,21,,,,3 Ngày Trả Hàng / Hoàn Tiền,ATU MOBILE,ljnh1993,False,"1,2k",60,94%,trong vài giờ,3 năm trước,"9,7k"
39,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-si%C3%AAu-xe-BMW-760-Plus-Gold-n%E1%BA%AFp-g%E1%BA%ADp-i.241583522.4533354438?position=1767,Điện thoại siêu xe BMW 760 Plus Gold nắp gập,5.00,1,,,,,,,,1,,,550000.00,4,,,,3 Ngày Trả Hàng / Hoàn Tiền,Điện Thoại Vertu Cao Cấp,dogiadungheng,False,280,33,24%,trong vài giờ,18 tháng trước,"3,4k"
40,https://shopee.vn/x%C3%A1c-Main-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-iphone-5-kho%C3%A1-k%C3%ADch-ho%E1%BA%A1t-iCloud-i.17221418.3734993387?position=1768,xác Main điện thoại iphone 5 khoá kích hoạt iCloud,4.00,4,3,1,,,,3,1,5,,,50000.00,1,,,,3 Ngày Trả Hàng / Hoàn Tiền,đăng khôi 1990,tiepnguyenhnq,False,170,69,83%,trong vài phút,5 năm trước,239
41,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Motorola-V3i-m%C3%A0u-x%C3%A1m-%C4%91en-m%E1%BB%9Bi-99--i.28754626.405040130?position=1769,Điện thoại Motorola V3i màu xám đen mới 99%,3.67,6,,,,,,,,16,,,850000.00,80,,,,3 Ngày Trả Hàng / Hoàn Tiền,nokiavietnam,nokiavietnam,False,79,99,77%,trong vài giờ,4 năm trước,325
42,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Oppo-Neo-9-(Oppo-F3-lite-)-2sim-ram-2G-b%E1%BB%99-nh%E1%BB%9B-32G-CH%C3%8DNH-H%C3%83NG-camera-si%C3%AAu-n%C3%A9t-i.122206336.4466220670?position=1770,"Yêu Thích
điện thoại Oppo Neo 9 (Oppo F3 lite ) 2sim ram 2G bộ nhớ 32G CHÍNH HÃNG - camera siêu nét",5.00,2,2,0,,,,1,2,112,1239000.00,848000.00,,34847,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k"
43,https://shopee.vn/-X%E1%BA%A3-Kho-_Gi%C3%A1-Si%C3%AAu-S%E1%BB%91c-_-Nokia-3100-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ph%E1%BB%95-Th%C3%B4ng-Nokia-3100-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.116554044.8445543914?position=1771,"Yêu Thích
{ Xả Kho _Giá Siêu Sốc }_ Nokia 3100, Điện Thoại Phổ Thông Nokia 3100 Chính Hãng Bảo Hành 12 Tháng",,,,,,,,,,98,250000.00,149000.00,,5902,,,,3 Ngày Trả Hàng / Hoàn Tiền,Hệ Thống TUÂN HƯNG YÊN CHÍNH,dien_thoai_nokia_pho_thong,False,281,39,76%,trong vài giờ,34 tháng trước,"15,5k"
44,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-215-4G-(2020)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.193124085.3026986046?position=1773,Điện Thoại Nokia 215 4G (2020) - Hàng Chính Hãng,5.00,1,1,0,,,,1,0,2,,,679000.00,96,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Điện Thoại Chính Hãng HồngHạnh,dienthoaichinhhanghonghanh,True,"7,3k",138,98%,trong vài giờ,23 tháng trước,"246,9k"
45,https://shopee.vn/Combo-2-mi%E1%BA%BFng-d%C3%A1n-m%E1%BA%B7t-l%C6%B0ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-may-m%E1%BA%AFn-t%C3%A0i-l%E1%BB%99c-ph%C3%B9-h%E1%BB%A3p-c%C3%A1c-d%C3%B2ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-%C4%91%E1%BA%B9p-lung-linh-i.104777193.6394230252?position=1774,"Yêu Thích
Combo 2 miếng dán mặt lưng điện thoại may mắn, tài lộc phù hợp các dòng điện thoại đẹp lung linh",5.00,1,,,,,,,,2,,,29000.00,995,,,,3 Ngày Trả Hàng / Hoàn Tiền,Betty Shop's,bettytran178,False,183,297,90%,trong vài giờ,35 tháng trước,"14,2k"
46,https://shopee.vn/Ph%E1%BA%A3n-quang-Xiaomi-redmi-note-7-redmi-note-7-pro-i.15522811.9154151641?position=1776,"Yêu Thích
Phản quang Xiaomi redmi note 7 / redmi note 7 pro",,,,,,,,,,12,,,50000.00,2,,,,3 Ngày Trả Hàng / Hoàn Tiền,Linh kiện ĐT 64 Tuệ Tĩnh HN,lanhlung696,False,319,428,64%,trong vài giờ,5 năm trước,99
47,https://shopee.vn/Gi%C3%A1-%C4%90%E1%BB%A1-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ipad-%C4%90%E1%BB%83-B%C3%A0n-K1-Ch%E1%BA%A5t-Li%E1%BB%87u-ABS-Si%C3%AAu-Ch%E1%BA%AFc-Ch%E1%BA%AFn-M%C3%A2u-M%E1%BB%9Bi-giadunghn123-i.368927167.9150902060?position=1777,"Yêu Thích
Giá Đỡ Điện Thoại, Ipad Để Bàn K1, Chất Liệu ABS Siêu Chắc Chắn, Mâu Mới -giadunghn123",,,,,,,,,,3,,,25000.00,3,,,,3 Ngày Trả Hàng / Hoàn Tiền,Phụ Kiện Máy Xay Chính Hãng,anhsonnd18,False,"1,7k",552,90%,trong vài giờ,9 tháng trước,"3,8k"
48,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-b%C3%A0n-NIPPON-NP-1201-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.1620577.7355288402?position=1778,"Yêu Thích
Điện thoại bàn NIPPON NP-1201-Hàng Chính Hãng",,,,,,,,,,4,,,154000.00,95,,,,3 Ngày Trả Hàng / Hoàn Tiền,Tứ Gia Computer,tugia,False,955,"2,7k",78%,trong vài giờ,6 năm trước,"4,9k"
49,https://shopee.vn/M%C3%A1y-fami-12(s%E1%BA%A1c-PIN)-(%E1%BA%A2nh-th%E1%BA%ADt)-i.110712093.8758081503?position=1780,Máy fami 12(sạc+PIN) (Ảnh thật),5.00,1,,,,,,,,1,,,140000.00,99,,,,3 Ngày Trả Hàng / Hoàn Tiền,conglayengao,ngocyenmobile2018,False,76,15,83%,trong vài giờ,34 tháng trước,52
50,https://shopee.vn/V%E1%BB%8F-g%E1%BB%97-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-nokia-110-G%E1%BB%97-Mun-i.66300615.5929426694?position=1781,Vỏ gỗ điện thoại nokia 110 - Gỗ Mun,4.00,1,0,0,,,,0,0,2,,,285000.00,48,,,,3 Ngày Trả Hàng / Hoàn Tiền,Thế Giới Vỏ Gỗ ,thegioivogo.net,False,225,196,84%,trong vài phút,3 năm trước,120
51,https://shopee.vn/-G%C3%93P-0-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Note-8-m%C3%A0u-t%C3%ADm-kh%C3%B3i-%C4%91%E1%BA%B9p-99--i.291705732.13120115037?position=1783,"Yêu Thích
[GÓP 0%] Điện thoại Samsung Note 8 màu tím khói đẹp 99%",5.00,1,1,0,,,,0,0,2,,,5799000.00,95,,,,3 Ngày Trả Hàng / Hoàn Tiền,QUEEN MOBILE 19003190,queen_mobile,False,600,662,62%,trong vài giờ,14 tháng trước,"2,9k"
